67	test fn	h2scalar_deterministic	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	624	test_h2scalar_deterministic
69	test fn	h2scalar_not_zero	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	638	test_h2scalar_not_zero
71	test fn	kdf_consensus_deterministic	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	654	test_kdf_consensus_deterministic
73	test fn	kdf_domain_sep	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	670	test_kdf_domain_sep
75	test fn	wallet_var_len	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	686	test_wallet_var_len
77	test fn	pack_key_deterministic	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	702	test_pack_key_deterministic
79	test fn	dual_keys_distinct	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	720	test_dual_keys_distinct
81	test fn	reject_identity_dh	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	737	test_reject_identity_dh
83	test fn	hedged_diff_entropy	crates/z00z_crypto/src/kdf/test_kdf_suite.rs	754	test_hedged_diff_entropy
85	test fn	test_proof_size_validation_extended_lane	crates/z00z_crypto/src/types/test_types_suite.rs	60	test_proof_size_extended_lane
87	test fn	corrupted_data_truncated_hash	crates/z00z_crypto/tests/corrupted_data_handling.rs	35	test_corrupted_data_truncated_hash
89	test fn	test_hkdf_empty_salt_short_ikm	crates/z00z_crypto/tests/security_edge_cases.rs	131	test_hkdf_empty_short_ikm
91	test fn	test_claim_hash_uses_claim_contract_label	crates/z00z_crypto/tests/test_claim_contract.rs	78	test_claim_hash_contract_label
93	test fn	try_hmac_nonzero_outputs	crates/z00z_crypto/tests/test_fail_closed.rs	13	test_try_hmac_nonzero_outputs
95	test fn	aead_test_helpers_hidden	crates/z00z_crypto/tests/test_public_surface.rs	207	test_aead_test_helpers_hidden
97	test fn	verify_domain_uniqueness	crates/z00z_crypto/tests/zkpack_domain_verification.rs	50	test_verify_domain_uniqueness
99	test fn	test_crate_docs_limit_scope_to_transport_and_dispatch	crates/z00z_networks/rpc/src/lib.rs	112	test_crate_docs_and_dispatch
101	test fn	test_zero_out_limits_reject_tx	crates/z00z_rollup_node/src/lib.rs	133	test_zero_out_reject_tx
103	test fn	reject_tampered_stage4_metadata	crates/z00z_simulator/examples/simulator_interop/support.rs	301	test_reject_tampered_stage4_metadata
105	test fn	split_fraction_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	43	test_split_fraction_fail
107	test fn	split_mode_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	91	test_split_mode_fail
109	test fn	stage4_pick_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	122	test_stage4_pick_fail
111	test fn	fee_gate_rejects_mismatch	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	159	test_fee_gate_rejects_mismatch
113	test fn	tx_out_roles_match_party	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	177	test_tx_out_match_party
115	test fn	output_value_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	219	test_output_value_fail
117	test fn	output_range_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	261	test_output_range_fail
119	test fn	balance_gate_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	283	test_balance_gate_fail
121	test fn	witness_gate_fail	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	318	test_witness_gate_fail
123	test fn	tx_validation_rejects_chain_id	crates/z00z_simulator/src/scenario_1/stage_4_utils/test_tx_lane_runtime_suite.rs	443	test_tx_validation_chain_id
125	test fn	stage4_metadata_uses_scenario_chain	crates/z00z_simulator/src/scenario_1/stage_4_utils/tx_lane_runtime_flow.rs	447	test_stage4_metadata_scenario_chain
127	test fn	cp_ok	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	138	test_cp_ok
129	test fn	reject_bad_member	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	167	test_reject_bad_member
131	test fn	demo_prev_spent	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	184	test_demo_prev_spent
133	test fn	reject_dup_frag	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	204	test_reject_dup_frag
135	test fn	reject_no_inputs	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	220	test_reject_no_inputs
137	test fn	demo_expected_digest	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	236	test_demo_expected_digest
139	test fn	frag_uses_input	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	262	test_frag_uses_input
141	test fn	frag_hex_case	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	294	test_frag_hex_case
143	test fn	snapshot_rejects_root_mix	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	326	test_snapshot_rejects_root_mix
145	test fn	prep_idx_rejects_lookup_root	crates/z00z_simulator/src/scenario_1/stage_6_utils/test_bundle_lane_impl_suite.rs	356	test_prep_idx_lookup_root
147	test fn	simulator_readme_records_harness_contract	crates/z00z_simulator/tests/test_architecture_boundaries.rs	48	test_simulator_readme_harness_contract
149	test fn	stage4_artifacts_pre_acceptance	crates/z00z_simulator/tests/test_checkpoint_acceptance.rs	187	test_stage4_artifacts_pre_acceptance
151	test fn	stage11_rejects_package_proof_tamper	crates/z00z_simulator/tests/test_checkpoint_acceptance.rs	323	test_stage11_rejects_proof_tamper
153	test fn	post_rejects_replayed_input_row	crates/z00z_simulator/tests/test_checkpoint_acceptance.rs	413	test_post_rejects_input_row
155	test fn	tx_prepare_core_only	crates/z00z_simulator/tests/test_claim_acceptance.rs	133	test_tx_prepare_core_only
157	test fn	claim_publish_uses_stage3_paths	crates/z00z_simulator/tests/test_claim_acceptance.rs	227	test_claim_publish_stage3_paths
159	test fn	stage3_crypto_ok	crates/z00z_simulator/tests/test_claim_crypto.rs	100	test_stage3_crypto_ok
161	test fn	stage3_double_claim_rejected	crates/z00z_simulator/tests/test_claim_integration.rs	233	test_stage3_double_claim_rejected
163	test fn	stage3_claim_event_valid	crates/z00z_simulator/tests/test_claim_integration.rs	300	test_stage3_claim_event_valid
165	test fn	stage3_claimed_nonces_unique	crates/z00z_simulator/tests/test_claim_integration.rs	340	test_stage3_claimed_nonces_unique
167	test fn	stage3_snapshot_vs_json_balance	crates/z00z_simulator/tests/test_claim_integration.rs	386	test_stage3_snapshot_json_balance
169	test fn	stage3_resume_artifacts_written	crates/z00z_simulator/tests/test_claim_integration.rs	457	test_stage3_resume_artifacts_written
171	test fn	neg_tampered_owner_sig_rejected	crates/z00z_simulator/tests/test_claim_integration.rs	573	test_neg_tampered_sig_rejected
173	test fn	post_claim_wlt_byte_identity	crates/z00z_simulator/tests/test_claim_post.rs	70	test_post_claim_byte_identity
175	test fn	stage3_alice_rows_remain_spendable	crates/z00z_simulator/tests/test_e2e_phase4.rs	236	test_stage3_alice_remain_spendable
177	test fn	reload_ok	crates/z00z_simulator/tests/test_e2e_phase4.rs	513	test_reload_ok
179	test fn	stage1_bin_class_purity	crates/z00z_simulator/tests/test_genesis_integration.rs	80	test_stage1_bin_class_purity
181	test fn	stage1_nonces_unique	crates/z00z_simulator/tests/test_genesis_integration.rs	123	test_stage1_nonces_unique
183	test fn	stage1_analyzer_report_present	crates/z00z_simulator/tests/test_genesis_integration.rs	180	test_stage1_analyzer_report_present
185	test fn	stage1_state_hash_is_deterministic	crates/z00z_simulator/tests/test_genesis_unit.rs	60	test_stage1_state_is_deterministic
187	test fn	stage1_bincode_roundtrip	crates/z00z_simulator/tests/test_genesis_unit.rs	107	test_stage1_bincode_roundtrip
189	test fn	cross_stage_supply_conservation	crates/z00z_simulator/tests/test_pipeline_genesis_tx.rs	320	test_cross_stage_supply_conservation
191	test fn	cross_stage_all_actors_claimed	crates/z00z_simulator/tests/test_pipeline_genesis_tx.rs	364	test_cross_stage_actors_claimed
193	test fn	s4_bob_pending_ok	crates/z00z_simulator/tests/test_pipeline_genesis_tx.rs	406	test_s4_bob_pending_ok
195	test fn	scenario1_gate_matches_wallet_verifier	crates/z00z_simulator/tests/test_scenario1_spend_gate.rs	63	test_scenario1_gate_wallet_verifier
197	test fn	scenario1_rejects_bad_nullifier_hex	crates/z00z_simulator/tests/test_scenario1_spend_gate.rs	128	test_scenario1_rejects_nullifier_hex
199	test fn	scenario1_rejects_signed_nullifier_drift	crates/z00z_simulator/tests/test_scenario1_spend_gate.rs	164	test_scenario1_rejects_nullifier_drift
201	test fn	scenario1_gate_rejects_missing_proof	crates/z00z_simulator/tests/test_scenario1_spend_gate.rs	192	test_scenario1_gate_missing_proof
203	test fn	scenario1_rejects_zero_prev_root	crates/z00z_simulator/tests/test_scenario1_spend_gate.rs	216	test_scenario1_rejects_prev_root
205	test fn	scenario1_roundtrip_keeps_stage4_package_verifiable_through_stage10	crates/z00z_simulator/tests/test_scenario1_tx_proof_roundtrip.rs	50	test_scenario1_roundtrip_through_stage10
207	test fn	stage2_secrets_skip_public_path	crates/z00z_simulator/tests/test_stage2_secret_artifacts.rs	40	test_stage2_secrets_public_path
209	test fn	stage2_secrets_need_debug_dump	crates/z00z_simulator/tests/test_stage2_secret_artifacts.rs	82	test_stage2_secrets_debug_dump
211	test fn	debug_lane_stays_private	crates/z00z_simulator/tests/test_stage2_secret_artifacts.rs	108	test_debug_lane_stays_private
213	test fn	stage4_card_missing	crates/z00z_simulator/tests/test_stage4_card_gate.rs	107	test_stage4_card_missing
215	test fn	stage4_valid_cfg_ok	crates/z00z_simulator/tests/test_stage4_cfg_guards.rs	146	test_stage4_valid_cfg_ok
217	test fn	stage4_rejects_bad_mode	crates/z00z_simulator/tests/test_stage4_cfg_guards.rs	177	test_stage4_rejects_bad_mode
219	test fn	stage4_rejects_bad_fraction	crates/z00z_simulator/tests/test_stage4_cfg_guards.rs	209	test_stage4_rejects_bad_fraction
221	test fn	stage4_rejects_zero_amount	crates/z00z_simulator/tests/test_stage4_cfg_guards.rs	243	test_stage4_rejects_zero_amount
223	test fn	stage4_rejects_external_fee_no_pass	crates/z00z_simulator/tests/test_stage4_cfg_guards.rs	275	test_stage4_rejects_no_pass
225	test fn	stage4_short_paths_work	crates/z00z_simulator/tests/test_stage4_cfg_paths.rs	72	test_stage4_short_paths_work
227	test fn	stage4_empty_import_fails	crates/z00z_simulator/tests/test_stage4_cfg_paths.rs	143	test_stage4_empty_import_fails
229	test fn	stage4_clears_stale_checkpoint	crates/z00z_simulator/tests/test_stage4_chain_path.rs	142	test_stage4_clears_stale_checkpoint
231	test fn	stage4_rejects_missing_claim_package	crates/z00z_simulator/tests/test_stage4_claim_gate.rs	256	test_stage4_rejects_missing_package
233	test fn	stage4_rejects_bundle_omission_against_persisted_store	crates/z00z_simulator/tests/test_stage4_claim_gate.rs	304	test_stage4_rejects_persisted_store
